Index,Date,Time_Index,tcwl,tciw,SP,hum,tcc,u,v,temp,TP,SSRD,STRD,TSR,Power
3664,8/31/2012 16:00,17,0,0,94910.5,81.36183167,0,0.973662376,0.943054199,271.6530762,0.000476241,0,771934,0,0
3665,8/31/2012 17:00,18,0,0,94891.875,82.66828918,0,1.161600113,0.634885788,271.1884766,0.000476241,0,777015.5,0,0
3666,8/31/2012 18:00,19,0,0,94914,82.29586792,0,1.064430237,0.712450981,270.927002,0.000476241,0,781541.5,0,0
3667,8/31/2012 19:00,20,0.000286102,0,94951.4375,81.25949097,0,1.01077652,0.034427643,270.7587891,0.000476241,0,785001,0,0
3668,8/31/2012 20:00,21,0.000579834,0,95002.9375,80.52072144,0,1.368867874,-0.103581429,270.4487305,0.000476122,27501.5,790056,46857,0.00775641
3669,8/31/2012 21:00,22,0.000488281,0,95081.375,79.45874023,0,1.385247231,-0.091293335,270.7353516,0.000476122,351534,821144,429571.5,0.149807692
3670,8/31/2012 22:00,23,0.000221252,0,95159.0625,75.11997986,0,1.069901466,0.323898614,274.713623,0.000476122,1015816.5,861856,1138485,0.664230769
3671,8/31/2012 23:00,24,0,0,95198.6875,65.07762146,0,0.899611473,1.18000412,278.1760254,0.000476122,1704298,883952,1826618,0.781217949
3672,9/1/2012 0:00,1,0,0,95198.1875,58.88922119,0,0.439822197,2.743846893,280.5600586,0.000476122,2003489.333,904623.0208,2125331,0.831987179
3673,9/1/2012 1:00,2,0.000427246,8.96E-05,95133.6875,52.60484314,0.008422852,-0.355143547,3.39740181,282.4147949,0,2302680.667,925294.0417,2424044,0.851923077
3674,9/1/2012 2:00,3,0.006248474,0.001968384,95109.75,46.64685059,0.257568359,-0.901251793,4.246862411,283.5561523,0,2601872,945965.0625,2722757,0.79224359
3675,9/1/2012 3:00,4,0.013305664,0.006362915,95066.25,41.36291504,0.697692871,-0.355095863,4.569515228,284.2602539,0,2167949.5,1048339,2371134.5,0.670641026
3676,9/1/2012 4:00,5,0.010322571,0.006322861,95061.9375,42.01405334,0.711242676,-0.529671669,4.69153595,283.9709473,0,1655594.5,1115968,1913696,0.486410256
3677,9/1/2012 5:00,6,0.007858276,0.002653122,95061.875,46.28730774,0.60458374,-0.414544106,4.382455826,283.355957,0,1292196.5,1062361,1515872.5,0.246025641
3678,9/1/2012 6:00,7,0.000259399,5.34E-05,95123.625,53.02650452,0.02243042,-0.074534416,3.221000671,282.3164062,0,911711,950045.5,1072579.5,0.050384615
3679,9/1/2012 7:00,8,0.000152588,0,95150.625,58.18099976,0.003631592,-0.052415848,2.31837368,279.5300293,0,380550,865292.5,482110,0.00724359
3680,9/1/2012 8:00,9,0,0,95188.3125,63.76239014,0,-0.337408066,2.887638092,275.1420898,0,39170.5,853999,69754.5,0
3681,9/1/2012 9:00,10,0,0,95237.875,70.1295929,0,-0.708194733,2.587255478,274.1025391,0,0,857514,0,0
3682,9/1/2012 10:00,11,0,0,95293.4375,76.3265686,0,-0.901489258,2.505518913,272.8874512,0,0,843220.5,0,0
3683,9/1/2012 11:00,12,0,0,95322.625,81.39225769,0,-0.844384193,2.703638077,271.980957,0,0,836095.5,0,0
3684,9/1/2012 12:00,13,0,0,95350.125,85.15925598,0,-0.241585732,2.738729477,271.8823242,0,0,834605.5,0,0
3685,9/1/2012 13:00,14,0,0,95362.5625,86.77120972,0,0.089645386,2.647830009,271.7624512,0,0,833875.5,0,0
3686,9/1/2012 14:00,15,0,0,95351.6875,88.329422,0,0.152714729,2.502845764,271.8361816,0,0,831360,0,0
3687,9/1/2012 15:00,16,0,0.000195503,95327,89.44978333,0.049346924,-0.234370232,2.091350555,271.8227539,0,0,829027.5,0,0
3688,9/1/2012 16:00,17,0,0.001672029,95316.4375,90.63285828,0.468719482,-0.550427437,1.594324112,271.9001465,0,0,828424.5,0,0
3689,9/1/2012 17:00,18,0,0.001584589,95259.8125,91.4050293,0.547790527,-0.750258446,1.134228706,271.6713867,0,0,826432.5,0,0
3690,9/1/2012 18:00,19,0,0,95258.1875,92.58564758,0,0.244606972,1.143835068,271.1103516,0,0,816567.5,0,0
3691,9/1/2012 19:00,20,0,0,95274.1875,94.01649475,0,0.155347824,0.8203125,270.5241699,0,0,806215,0,0
3692,9/1/2012 20:00,21,0,0,95280.125,94.26513672,0,0.013654709,0.042529106,270.3474121,0,30348,804352,50405,0.012564103
3693,9/1/2012 21:00,22,0,0,95304.4375,91.80659485,0.074813843,0.136098862,-0.113520622,270.6787109,0,364464,832720,440531,0.194551282
3694,9/1/2012 22:00,23,0,0,95332.4375,85.37289429,0,0.682563782,-0.510158539,274.7626953,0,1039027,870376,1151377,0.642179487
3695,9/1/2012 23:00,24,0,0.000107527,95326.0625,72.98886108,0.168930054,1.36666584,-1.084507942,278.7565918,0,1730225.5,889944,1835375,0.7425
3696,9/2/2012 0:00,1,0,0.00285697,95292.8125,65.57200623,0.879043579,2.606642723,-1.605340958,281.6604004,0,2078010.5,907671.2813,2167744,0.827371795
3697,9/2/2012 1:00,2,0,0.000271201,95178.0625,55.87728882,0.080795288,3.655661583,-1.125096321,284.2658691,0,2425795.5,925398.5625,2500113,0.820448718
3698,9/2/2012 2:00,3,0,0,95095.5,48.29171753,0,4.394316673,-1.276780128,285.6032715,0,2773580.5,943125.8438,2832482,0.759423077
3699,9/2/2012 3:00,4,0,0,95054.375,44.56480408,0,5.031802177,-1.224592209,286.1086426,0,2661687,945221,2739917.5,0.644166667
3700,9/2/2012 4:00,5,0,0,94980.5625,44.27662659,0,5.029467583,-1.031560898,286.1308594,0,2319775,941213,2423117,0.466153846
3701,9/2/2012 5:00,6,0,0,94983.5625,46.42930603,0,5.004663467,-0.927313805,285.7919922,0,1776777,933338,1906034,0.239230769
3702,9/2/2012 6:00,7,0,0,94973.4375,50.22416687,0,4.423541069,-0.992033958,284.9938965,0,1090913,919984.5,1232166,0.056923077
3703,9/2/2012 7:00,8,0,0,95007.3125,57.37985229,0,3.202201843,-1.150702477,283.3632812,0,403416.5,896413.5,505364,0.009487179
3704,9/2/2012 8:00,9,0,0,95009.375,64.4324646,0,2.809595108,-1.025319099,280.364502,0,42357.5,883091.5,73885,0
3705,9/2/2012 9:00,10,0,0,95067.4375,71.453125,0,2.761380196,-0.858851433,278.8881836,0,0,878750,0,0
3706,9/2/2012 10:00,11,0,0,95108.4375,76.65338135,0,2.610547066,-0.74528122,277.6835938,0,0,868425.5,0,0
3707,9/2/2012 11:00,12,0,0,95136.0625,79.5664978,0,2.524561882,-0.485769272,276.8669434,0,0,861689,0,0
3708,9/2/2012 12:00,13,0,0,95160.25,81.57727051,0,2.150820732,-0.066159248,276.1223145,0,0,855421.5,0,0
3709,9/2/2012 13:00,14,0,0,95186.9375,83.97645569,0,2.100733757,-0.048660278,274.8146973,0,0,846045,0,0
3710,9/2/2012 14:00,15,0,0,95146.8125,86.86216736,0,1.585128784,0.140388489,274.6118164,0,0,835496,0,0
3711,9/2/2012 15:00,16,0,0,95118.1875,89.04342651,0,1.22021389,0.217232704,274.3427734,0,0,827101.5,0,0
3712,9/2/2012 16:00,17,0,0,95093.375,90.67581177,0,0.955033302,0.328637123,273.5500488,0,0,823468,0,0
3713,9/2/2012 17:00,18,0,0,95062.5625,91.59217834,0,0.796369553,0.386296272,272.8833008,0,0,821437,0,0
3714,9/2/2012 18:00,19,0,0,95059.75,91.73815918,0,0.42059803,0.544164658,272.1564941,0,0,818372,0,0
3715,9/2/2012 19:00,20,0,0,95075.125,91.01316833,0,0.393714905,0.510564804,271.7067871,0,0,815081,0,0
3716,9/2/2012 20:00,21,0.000114143,0,95098,89.2338562,0.041442871,0.232465744,0.292768478,271.4116211,0,33337.5,816330,55435,0.013653846
3717,9/2/2012 21:00,22,0.000456572,0,95137.8125,87.36521912,0.140258789,-0.003014565,-0.003626823,271.6933594,0,372429,843888,455965.5,0.206923077
3718,9/2/2012 22:00,23,0.000114143,0,95186.8125,81.73878479,0.201034546,-0.018520355,-0.073090553,275.0681152,0,1047204.5,880696,1172942.5,0.646217949
3719,9/2/2012 23:00,24,0,0,95192.625,72.38514709,0,-0.032064438,-0.428936005,278.4245605,0,1741753,904576,1864620,0.760641026
3720,9/3/2012 0:00,1,0,0,95184.125,64.67434692,0,0.374777198,-0.925653458,281.7824707,0,2084918.333,931713.3125,2197850.5,0.803846154
3721,9/3/2012 1:00,2,0,0,95147.25,54.73271179,0,1.133308411,-0.971479416,285.0458984,0,2428083.667,958850.625,2531081,0.795961538
3722,9/3/2012 2:00,3,0,0,95071.0625,47.22834778,0,2.07978344,-1.095636368,287.71875,0,2771249,985987.9375,2864311.5,0.740512821
3723,9/3/2012 3:00,4,0,0,94999.5,38.8092041,0,3.589029312,-0.300753593,289.4980469,0,2655760,998113,2770376,0.628782051
3724,9/3/2012 4:00,5,0,0,94953.125,34.01889038,0,4.515598297,0.875675201,289.8955078,0,2314263.5,995570.5,2450260.5,0.528397436
3725,9/3/2012 5:00,6,0,0,94938.75,35.07481384,0,4.498282433,1.249150276,289.4797363,0,1777639.5,983378.5,1927682,0.28224359
3726,9/3/2012 6:00,7,0,0,94972.5625,38.91871643,0,3.559724808,0.726698875,288.6787109,0,1097209,964371,1249226.5,0.050641026
3727,9/3/2012 7:00,8,0,0,94981.6875,47.72647095,0,2.372878075,0.151055336,286.4204102,0,409120,932744,516645.5,0.007371795
3728,9/3/2012 8:00,9,0,0.000161409,95023.375,56.0552063,0.106811523,2.503581047,-0.040128708,281.8789062,0,44146.5,915021.5,77550.5,0
3729,9/3/2012 9:00,10,0,0.005316734,95070.75,65.5022583,0.995330811,2.528251648,-0.257894516,279.7770996,0,0,922460.5,0,0
3730,9/3/2012 10:00,11,0,0.007397652,95134.4375,72.31599426,1,1.997175217,-0.610192299,278.697998,0,0,933190.5,0,0
3731,9/3/2012 11:00,12,0,0.01179149,95167.5,77.03033447,1.000003815,1.269835472,-0.755041122,277.6472168,0,0,935131,27,0
3732,9/3/2012 12:00,13,0,0.008319452,95185.75,81.5072937,0.992290914,0.874259949,-0.526768684,276.831543,0,0,929032,27,0
3733,9/3/2012 13:00,14,0,0.007879153,95183.8125,86.38522339,0.912828326,0.907985687,-0.590257645,275.7919922,0,0,925319,0,0
3734,9/3/2012 14:00,15,0,0.005167007,95153.6875,90.36984253,0.993621826,0.893881798,-0.734452248,275.0959473,0,0,924551,0,0
3735,9/3/2012 15:00,16,0,0.001590729,95144.375,90.63414001,0.721405029,0.774531364,-0.781084061,274.6855469,0,0,910681.5,0,0
3736,9/3/2012 16:00,17,0,0.000118256,95137.8125,89.86418152,0.109802246,0.831363678,-0.621334076,274.3652344,0,0,889701.5,0,0
3737,9/3/2012 17:00,18,0,0.001142502,95105.875,88.88160706,0.127471924,0.830920219,-0.456155777,274.3239746,0,0,878705.5,0,0
3738,9/3/2012 18:00,19,0,0.008468628,95108.8125,87.98765564,0.426040649,0.655771256,-0.195307732,274.4506836,0,0,911056,0,0
3739,9/3/2012 19:00,20,0.00049305,0.04656601,95119.4375,86.87660217,0.866241455,0.340431213,0.094695091,274.644043,0,0,969184,0,0
3740,9/3/2012 20:00,21,0.001502991,0.031002045,95155.1875,85.5958252,0.664291382,0.317163467,0.193124771,275.1621094,0,32087.5,969992,55331,0.005641026
3741,9/3/2012 21:00,22,0,3.43E-05,95205.375,85.20037842,0.026885986,0.12578392,0.13683033,275.4660645,0,373219,944616,466703.5,0.085641026
3742,9/3/2012 22:00,23,0,5.53E-05,95244.6875,82.2514801,0.002883911,0.069903374,0.051371574,278.6831055,0,1048561,949808,1198772.5,0.551923077
3743,9/3/2012 23:00,24,0,0,95253.3125,72.11627197,0.008041382,0.235230446,-0.506162643,282.3635254,0,1738477.5,967736,1897576,0.753653846
3744,9/4/2012 0:00,1,0,0,95236.625,60.51333618,0,1.01414299,-1.156471252,285.5600586,0,2083284.833,982692.1146,2230218.333,0.801282051
3745,9/4/2012 1:00,2,0,0,95190.5,50.67451477,0,2.049160004,-1.404931068,288.0100098,0,2428092.167,997648.2292,2562860.667,0.803525641
3746,9/4/2012 2:00,3,0,0,95109.6875,42.59933472,0,2.844874382,-1.724471092,289.4104004,0,2772899.5,1012604.344,2895503,0.741538462
3747,9/4/2012 3:00,4,0,0,95029.1875,37.29974365,0,3.454174995,-2.013895035,290.0515137,0,2660895.5,1013200.5,2797377,0.626794872
3748,9/4/2012 4:00,5,0,0,94969.375,35.17111206,0,3.787669182,-2.017511368,290.0888672,0,2322060.5,1004677,2472077.5,0.457051282
3749,9/4/2012 5:00,6,0,0,94922.625,35.28144836,0,3.53755188,-2.069959641,289.6740723,0,1784036.5,990933,1945297.5,0.232051282
3750,9/4/2012 6:00,7,0,0,94900,38.73178101,0,2.995483398,-1.965764046,288.8432617,0,1103463.5,971993.5,1262800,0.050320513
3751,9/4/2012 7:00,8,0,0,94910.75,47.55412292,0,1.783546448,-1.574836731,286.7983398,0,414258,943819,525129,0.008846154
3752,9/4/2012 8:00,9,0,0,94897.875,55.59515381,0,1.743989944,-1.766107559,282.5454102,0,46005,933152,80274.5,0
3753,9/4/2012 9:00,10,0,0,94909.75,62.11036682,0,1.811341286,-1.98595047,280.7102051,0,0,939707,0,0
3754,9/4/2012 10:00,11,0,0,94936.875,64.87811279,0,1.78875351,-1.851483345,280.0266113,0,0,939220.5,0,0
3755,9/4/2012 11:00,12,0,0,94926.375,66.33302307,0,1.836571693,-1.659216881,279.7302246,0,0,934123.5,0,0
3756,9/4/2012 12:00,13,0,0,94902.25,66.37471008,0,1.565132141,-1.728172302,278.9165039,0,0,924961.5,0,0
3757,9/4/2012 13:00,14,0,0,94867.5625,67.43754578,0,1.148856163,-1.855213165,278.3652344,0,0,917423.5,0,0
3758,9/4/2012 14:00,15,0,0,94792.6875,68.12033081,0,1.05749321,-1.965564728,277.7460938,0,0,911832.5,0,0
3759,9/4/2012 15:00,16,0,0,94734.6875,66.80633545,0,1.096416473,-2.013694763,277.4689941,0,0,908405,0,0
3760,9/4/2012 16:00,17,0,0,94649.4375,63.87812805,0,1.167366982,-2.093561172,277.4116211,0,0,906253.5,0,0
3761,9/4/2012 17:00,18,0,0,94559.6875,62.28413391,0,1.133968353,-2.261696815,277.315918,0,0,905521,0,0
3762,9/4/2012 18:00,19,0,0,94471.1875,60.74417114,0,1.222178459,-2.445602417,277.2946777,0,0,905892.5,0,0
3763,9/4/2012 19:00,20,0,0,94435.0625,57.57211304,0,1.437605858,-2.674025536,277.4887695,0,0,904728,0,0
3764,9/4/2012 20:00,21,0,0,94408.25,53.38513184,0,1.558087349,-2.857429504,277.8383789,0,41682,904368,66670,0.013846154
3765,9/4/2012 21:00,22,0,0,94418.9375,49.7989502,0,1.787186623,-3.025594711,279.1950684,0,406034.5,919824,489658,0.236346154
3766,9/4/2012 22:00,23,0,0,94408,46.78356934,0,2.544388771,-3.989718437,282.470459,0,1103732,937544,1221348,0.668012821
3767,9/4/2012 23:00,24,0,0,94343.5625,43.39944458,0,3.052924156,-4.81569767,285.2922363,0,1804715.5,944184,1912752,0.795961538
3768,9/5/2012 0:00,1,0,0,94242,39.03898621,0,3.992726326,-5.847427368,287.5402832,0,2151650,959775.6563,2243058.5,0.845897436
3769,9/5/2012 1:00,2,0,0,94139.3125,37.0559845,0.007293701,4.781226158,-6.384788513,289.5454102,0,2498584.5,975367.3125,2573365,0.825641026
3770,9/5/2012 2:00,3,0,1.14E-05,93994.625,34.91189575,0.001922607,5.066273689,-6.644503593,290.6826172,0,2845519,990958.9688,2903671.5,0.754102564
3771,9/5/2012 3:00,4,0,5.34E-05,93855.4375,34.34236145,0.003631592,5.058761597,-6.81139946,291.3684082,0,2722525.5,1002521,2808808.5,0.630769231
3772,9/5/2012 4:00,5,0,0.00050354,93716.25,35.27816772,0.027191162,4.60940361,-6.952548981,291.5871582,0,2359308,1013924.5,2488739.5,0.396346154
3773,9/5/2012 5:00,6,0.020973206,0.01776123,93662.8125,36.22789001,0.572296143,4.382027626,-6.291688919,291.4506836,0,1565541,1086846,1779818.5,0.076089744
3774,9/5/2012 6:00,7,0.045715332,0.07062912,93608.8125,43.65045166,0.837036133,3.009099007,-5.546666145,289.8400879,0,647932,1171027,895598,0.018205128
3775,9/5/2012 7:00,8,0.002090454,0.104476929,93528.125,58.57637024,0.817199707,0.912644386,-4.636616707,287.3212891,0.000613093,175895.5,1153896.5,321945.5,0.001538462
3776,9/5/2012 8:00,9,0.004699707,0.140457332,93476.9375,63.43913269,0.904876709,1.862317085,-5.466773987,285.970459,0.001826286,33807.5,1129975.5,69084.5,0
3777,9/5/2012 9:00,10,0.034332275,0.074843168,93440,57.76202393,0.770965576,2.128300667,-7.141505241,286.2939453,0.001896381,0,1152046.5,0,0
3778,9/5/2012 10:00,11,0.249023438,0.094564795,93359.5,51.88964844,1,2.249592781,-7.119804382,286.8354492,0.001921177,0,1210514,0,0
3779,9/5/2012 11:00,12,0.654693604,0.209793091,93496.3125,49.55226135,0.982452393,5.313147545,-4.074864388,287.0483398,0.00206089,0,1244341.5,30,0
3780,9/5/2012 12:00,13,0.548095703,0.135784149,93582.1875,79.81732178,0.951583862,4.53663826,-2.369146347,284.0800781,0.003033638,0,1222205,30,0
3781,9/5/2012 13:00,14,0.180282593,0.04920578,93604.8125,84.94985962,0.643325806,3.834895134,-3.765235901,283.5383301,0.004331589,0,1172487.5,0,0
3782,9/5/2012 14:00,15,0.012550354,0.00569725,93603.1875,84.82417297,0.409133911,3.950445175,-3.276470184,283.1760254,0.004357815,0,1077603,0,0
3783,9/5/2012 15:00,16,0.001907349,5.72E-05,93623.4375,83.95025635,0.028045654,3.238850594,-2.523223877,282.1220703,0.004358292,0,989447,0,0
3784,9/5/2012 16:00,17,0,0,93640.125,81.5436554,0,3.329576492,-2.451895714,281.2233887,0.004358292,0,944340,0,0
3785,9/5/2012 17:00,18,0,0,93642.0625,79.2771759,0,3.593689919,-2.240914345,280.5756836,0.004358292,0,923672,0,0
3786,9/5/2012 18:00,19,0,0,93665.9375,77.9886322,0,3.340366364,-2.178157806,279.9326172,0.004358292,0,920728,0,0
3787,9/5/2012 19:00,20,0,0,93717.75,75.1033783,0,3.372101784,-2.303043365,279.6831055,0.004358292,0,923256,0,0
3788,9/5/2012 20:00,21,0,0,93792.0625,73.37632751,0,3.543483734,-2.378030777,279.4182129,0.004358292,44230,923712,72587.5,0.015512821
3789,9/5/2012 21:00,22,0,0,93869.1875,71.64599609,0.002685547,3.927253723,-2.671221733,279.7822266,0.004358292,390226.5,951304,496682,0.246410256
3790,9/5/2012 22:00,23,0,0,93936.0625,67.73799133,0,4.667823792,-3.214262962,281.7719727,0.004358292,1045064.5,979160,1218065,0.659038462
3791,9/5/2012 23:00,24,0,0,93960.3125,61.18811035,0,5.933228493,-3.61070919,283.5400391,0.004358292,1692459,993504,1892186.5,0.721474359
3792,9/6/2012 0:00,1,0,0,93963.25,60.00386047,0.001678467,7.496491432,-3.56683445,284.7294922,0.004358292,1942788.5,1029407.875,2158538.667,0.832948718
3793,9/6/2012 1:00,2,0.011199951,0.000486374,93904.875,53.26896667,0.522583008,8.412390709,-4.514267921,286.1877441,0,2193118,1065311.75,2424890.833,0.859423077
3794,9/6/2012 2:00,3,0.01865387,0.000422478,93889.75,49.74272156,0.660675049,8.851935387,-4.618849754,287.0737305,0,2443447.5,1101215.625,2691243,0.658076923
3795,9/6/2012 3:00,4,0.030021667,0.000962257,93834.5,49.45974731,0.74118042,9.420410156,-4.618233681,286.9453125,0,2063625.5,1132017.5,2368102.5,0.611858974
3796,9/6/2012 4:00,5,0.021442413,0.001176834,93804.9375,51.34819031,0.754470825,9.046854973,-4.113435745,286.5024414,0,1786090,1105563,2070994,0.360641026
3797,9/6/2012 5:00,6,0.006156921,0.00012207,93768.75,50.9657135,0.44581604,8.377072334,-3.927053452,286.5612793,0,1464887.5,1081761,1711509.5,0.2
3798,9/6/2012 6:00,7,0.00030899,0,93768,50.10289001,0.001922607,7.129432678,-3.051380157,286.3283691,0,982322.5,1023135.5,1183843,0.05474359
3799,9/6/2012 7:00,8,0.000671387,0,93764.5625,52.61125183,0,6.083630562,-2.821180344,285.5307617,0,420413,963053,540817.5,0.009038462
3800,9/6/2012 8:00,9,0,0,93778.9375,55.93945312,0,4.660414696,-2.547408104,283.9707031,0,50392,942754.5,87612,0
3801,9/6/2012 9:00,10,0,0,93789.3125,58.80834961,0,4.428542137,-2.270348549,283.1149902,0,0,942457.5,0,0
3802,9/6/2012 10:00,11,0,0,93822.875,60.18789673,0,4.293329239,-2.156617165,282.7175293,0,0,942131,0,0
3803,9/6/2012 11:00,12,0,0,93816.8125,59.98001099,0,4.286003113,-2.176127434,282.6235352,0,0,941348.5,0,0
3804,9/6/2012 12:00,13,0,0,93780.6875,58.37945557,0,4.286275864,-2.144481659,282.5881348,0,0,938742,0,0
3805,9/6/2012 13:00,14,0,0,93746.625,56.22477722,0,4.178293228,-2.126383781,282.4689941,0,0,935707,0,0
3806,9/6/2012 14:00,15,0,0,93693.5,54.50784302,0,3.84271431,-2.21644783,282.1391602,0,0,932002.5,0,0
3807,9/6/2012 15:00,16,0,0,93631.8125,53.20135498,0,3.46506691,-2.566730499,281.6535645,0,0,926928.5,0,0
3808,9/6/2012 16:00,17,0,0,93563.6875,51.54165649,0,3.163282394,-2.860913277,281.1828613,0,0,923817.5,0,0
3809,9/6/2012 17:00,18,0.002655029,0.000831604,93473.5625,50.51263428,0.236724854,2.906663895,-3.204610825,280.765625,0,0,954548,0,0
3810,9/6/2012 18:00,19,0.027954102,0.006469727,93396,47.67947388,0.426757813,3.192358017,-3.588030815,280.9460449,0,0,1016120,0,0
3811,9/6/2012 19:00,20,0.029266357,0.004108429,93456.125,48.45635986,0.753692627,4.188425064,-2.480427742,281.0366211,0,0,1093944,0,0
3812,9/6/2012 20:00,21,0.084899902,0.02809906,93493.5,60.62306213,0.860626221,5.002716064,-0.863705635,280.5512695,0,27752,1148176,60358,0.002371795
3813,9/6/2012 21:00,22,0.432617188,0.068412781,93577.4375,85.05912781,0.99710083,5.416512489,-0.54643631,279.2910156,0.000833035,82298,1167400,246239,0.012692308
3814,9/6/2012 22:00,23,0.527252197,0.218963623,93592.0625,89.49365234,1,4.930232048,-2.57772541,278.6730957,0.001810551,181006.5,1173048,519616.5,0.071730769
3815,9/6/2012 23:00,24,0.133132935,0.22303772,93576.5,88.46492004,1,5.238645554,-3.729924202,278.8710938,0.002264977,474908,1152832,954753.5,0.247371795
3816,9/7/2012 0:00,1,0.077438354,0.066806793,93530.5625,88.14915466,0.488830566,7.760147095,-3.311576843,279.4882812,0.002593517,1008895.5,1115886.802,1431549.5,0.488910256
3817,9/7/2012 1:00,2,0.045066834,0.039606094,93522.1875,63.05700684,0.52923584,9.501657486,-2.78748703,281.2336426,9.33E-05,1542883,1078941.604,1908345.5,0.658717949
3818,9/7/2012 2:00,3,0.077278137,0.055667877,93552.1875,53.79986572,0.499328613,10.50488281,-2.127375603,281.7207031,0.000191808,2076870.5,1041996.406,2385141.5,0.485705128
3819,9/7/2012 3:00,4,0.083435059,0.055894852,93560.3125,56.17782593,0.605651856,11.28366947,-1.354554176,281.1713867,0.000252962,1758764.5,1043742.5,2126523,0.428846154
3820,9/7/2012 4:00,5,0.069664001,0.026716232,93588.5625,59.07894897,0.621810913,13.05671787,-0.767991066,281.1362305,0.000303507,1577954,1076203,1916548.5,0.320320513
3821,9/7/2012 5:00,6,0.072990417,0.008468628,93610.5,59.64668274,0.692337036,11.50470829,-0.779993057,281.3796387,0.000374556,1289853,1066475,1562428,0.149871795
3822,9/7/2012 6:00,7,0.072769165,0.008745193,93642.4375,58.87741089,0.527801514,10.74698734,-0.963457108,281.4714355,0.00039649,816762,1055461,1031061.5,0.058076923
3823,9/7/2012 7:00,8,0.00075531,0,93725,62.86535645,0.002655029,8.58507061,-1.952530861,280.8935547,0.000405073,308552,985239,440106,0.01
3824,9/7/2012 8:00,9,0.000915527,0,93776.625,62.1884613,0.037399292,8.438239098,-1.669009209,280.0185547,0.000407219,52101,893130.5,88390.5,0
3825,9/7/2012 9:00,10,0.001876831,0,93894.5,62.74603271,0.051574707,8.187527657,-1.484024048,279.7419434,0.000415325,0,896460,0,0
3826,9/7/2012 10:00,11,0.002052307,0,93971.75,64.64561462,0.023376465,7.838150024,-1.422344208,279.5388184,0.000423908,0,895643,0,0
3827,9/7/2012 11:00,12,0.000358582,0,94009.0625,64.25418091,0,7.443161964,-1.286170006,279.4313965,0.000426769,0,886636,0,0
3828,9/7/2012 12:00,13,0.003189087,0,94029.8125,63.03192139,0.043792725,6.920167923,-0.993762016,279.3635254,0.000428677,0,914924,0,0
3829,9/7/2012 13:00,14,0.011184692,0,94038.9375,62.54406738,0.118743897,6.487750053,-0.95249939,279.4504395,0.000431538,0,923064.5,0,0
3830,9/7/2012 14:00,15,0.011245728,0,94037.4375,63.4763031,0.090301514,6.512358665,-0.981866837,279.1604004,0.000434875,0,920011,0,0
3831,9/7/2012 15:00,16,0.020706177,0,94034.375,65.10366821,0.182037354,6.388885498,-0.862368584,278.9970703,0.00043726,0,932204,0,0
3832,9/7/2012 16:00,17,0.036941528,0,94064.75,67.74725342,0.379302979,6.234154701,-0.886806488,278.7092285,0.000442028,0,966197,0,0
3833,9/7/2012 17:00,18,0.064987183,0.000178814,94049.5625,69.834198,0.727203369,5.901339531,-1.24551487,278.6992188,0.000446796,0,1057286.5,0,0
3834,9/7/2012 18:00,19,0.053283691,0.000442982,94069.9375,71.06085205,0.718719482,5.800393105,-1.426792145,278.8295898,0.000448227,0,1111052.5,0,0
3835,9/7/2012 19:00,20,0.077377319,0.002341747,94126.5625,73.19671631,0.749603272,5.322230339,-1.577173233,278.6645508,0.000449181,0,1115072,0,6.41E-05
3836,9/7/2012 20:00,21,0.112258911,0.003144264,94205.1875,75.93687439,0.898498535,5.012125969,-1.921527863,278.4941406,0.000460625,27054,1105208,61771,0.023910256
3837,9/7/2012 21:00,22,0.137619019,0.003168821,94271.75,78.29309082,0.930603027,5.18924427,-2.048577309,278.5065918,0.000478745,180978,1128528,336286,0.067564103
3838,9/7/2012 22:00,23,0.093170166,0.001578093,94370.0625,75.67591858,0.933441162,7.595538139,-0.820759773,279.3737793,0.000500202,512236,1153400,806929,0.433141026
3839,9/7/2012 23:00,24,0.109939575,0.003343582,94439.8125,75.55024719,0.975463867,7.273503304,-0.369551659,280.104248,0.000519276,747541,1167256,1172445.5,0.822371795
3840,9/8/2012 0:00,1,0.109200358,0.009870529,94464.9375,69.82594299,0.971496582,7.618642807,0.286483765,280.8425293,0.000627995,971506.8333,1174606.167,1431437.333,0.871794872
3841,9/8/2012 1:00,2,0.075462341,0.000541687,94460.875,61.75843811,0.927368164,6.357170105,0.432089806,282.9658203,0,1195472.667,1181956.333,1690429.167,0.851217949
3842,9/8/2012 2:00,3,0.104861498,0.001645565,94463.125,61.50205994,0.981506348,6.419843674,0.033416748,283.390625,0,1419438.5,1189306.5,1949421,0.809423077
3843,9/8/2012 3:00,4,0.134672761,0.003316879,94439,60.12443542,0.984863281,6.506103516,-0.036420822,283.532959,0,1085841,1210746.5,1665928.5,0.682948718
3844,9/8/2012 4:00,5,0.069489121,0.004157543,94432.875,54.59611511,0.859923661,6.991509438,0.382689476,283.9057617,0,971526.5,1203529.5,1476285.5,0.550512821
3845,9/8/2012 5:00,6,0.112678707,0.009064674,94402.125,56.10050964,0.918339789,7.932860374,0.104842186,283.9394531,0,911306,1196729.5,1279140,0.178397436
3846,9/8/2012 6:00,7,0.076351345,0.003124714,94498,66.02212524,0.933037937,7.547339439,-0.351224899,283.0776367,6.55E-05,552010,1195813.5,833160.5,0.033782051
